padron,bajado,terreno,mejoras,ph,total,valuacion
382667,true,120588.51,0.0,0.0,120588.51,64832.52
382668,true,120849.11,0.0,0.0,120849.11,64972.63
382669,true,121122.21,0.0,0.0,121122.21,65119.47
382670,true,118628.21,0.0,0.0,118628.21,63778.6
382671,true,108756.98,0.0,0.0,108756.98,58471.489
382672,true,108379.22,0.0,0.0,108379.22,58268.4
382680,true,131164.61,186924.77,0.0,318089.38,171015.8
382682,true,101130.81,539185.57,0.0,640316.39,344256.12
382687,true,127517.29,482733.7,0.0,610250.99,328091.93
382691,true,48819.24,508605.57,0.0,557424.81,299690.74
382692,true,169297.51,0.0,0.0,169297.51,91020.16
382700,true,0.0,0.0,0.0,0.0,
382703,true,84724.31,132770.61,0.0,217494.92,116932.75
382704,true,55285.62,145204.65,0.0,200490.27,107790.45
382718,true,34172.71,276460.91,0.0,310633.61,167007.32
382719,true,58061.13,44006.22,0.0,102067.36,54874.91
382721,true,86685.33,215728.16,0.0,302413.5,162587.88
382722,true,86685.33,103089.94,0.0,189775.27,102029.7
382726,true,95927.46,113561.57,0.0,209489.03,112628.5
382761,true,408801.75,434594.54,0.0,843396.29,453438.85
382767,true,203443.51,311770.87,0.0,515214.38,276996.97
382771,true,0.0,0.0,0.0,0.0,
382778,true,228352.4,1866237.48,0.0,2094589.89,1126123.58
382786,true,117442.73,139933.87,0.0,257376.6,138374.5
382787,true,119009.49,236794.78,0.0,355804.27,191292.61
382788,true,33900.84,570085.39,0.0,603986.23,324723.76
382789,true,162380.77,267155.24,0.0,429536.01,230933.33
382790,true,148852.44,744788.71,0.0,893641.14,480452.22
382791,true,104472.95,174707.92,0.0,279180.87,150097.24
382792,true,355250.6,491852.19,0.0,847102.78,455431.61
382799,true,214836.22,260412.67,0.0,475248.88,255510.13
382800,true,91563.97,128463.25,0.0,220027.22,118294.18
382801,true,91563.97,25002.48,0.0,116566.45,62670.12
382802,true,91563.97,18436.47,0.0,110000.44,59140.01
382803,true,243664.78,132215.4,0.0,375880.17,202086.1
382804,true,228909.96,102762.54,0.0,331672.5,178318.54
382805,true,228909.96,123524.21,0.0,352434.17,189480.72
382806,true,228909.96,27181.21,0.0,256091.17,137683.42
382807,true,228909.96,202868.15,0.0,431778.12,232138.76
382808,true,172613.64,482610.57,0.0,655224.2,352271.07
382812,true,110334.68,536520.97,0.0,646855.65,347771.83
382814,true,77851.53,231603.45,0.0,309454.98,166373.64
382815,true,75988.46,234548.8,0.0,310537.26,166955.5
382818,true,98226.33,33543.8,0.0,131770.13,60508.53
382821,true,40163.58,56277.25,0.0,96440.83,51849.9
382822,true,41815.69,27691.0,0.0,69506.69,37369.18
382823,true,46905.67,261856.9,0.0,308762.57,166001.38
382824,true,47277.33,256618.53,0.0,303895.86,163384.86
382825,true,47852.8,157355.84,0.0,205208.64,110327.22
382826,true,40445.68,151594.23,0.0,192039.91,103247.25
382830,true,47065.21,256467.67,0.0,303532.88,163189.7
382831,true,40163.58,124516.6,0.0,164680.18,88537.73
382832,true,40163.58,0.0,0.0,40163.58,21593.32
382833,true,40083.74,0.0,0.0,40083.74,21550.38
382834,true,46874.9,0.0,0.0,46874.9,25201.55
382839,true,47781.77,40840.85,0.0,88622.62,47646.55
382840,true,39679.43,30515.04,0.0,70194.47,37738.95
382841,true,46967.76,0.0,0.0,46967.76,25251.47
382842,true,48013.88,110785.63,0.0,158799.52,85376.08
382843,true,46786.11,0.0,0.0,46786.11,25153.81
382858,true,165595.34,420700.5,0.0,586295.84,315212.81
382859,true,143541.16,170836.76,0.0,314377.92,169020.38
382860,true,143541.16,203815.66,0.0,347356.82,186750.98
382861,true,240089.71,724787.71,0.0,964877.41,518751.29
382865,true,0.0,0.0,0.0,0.0,
382870,true,111162.7,94389.38,0.0,205552.08,120074.95
382874,true,431315.26,590006.08,0.0,1021321.33,549097.48
382875,true,519031.53,811459.89,0.0,1330491.42,715317.97
382879,true,95829.15,679420.7,0.0,775249.84,416800.97
382880,true,193587.11,202314.68,0.0,395901.79,212850.4
382882,true,168130.39,515504.45,0.0,683634.84,367545.61
382883,true,146411.53,304202.62,0.0,450614.15,242265.67
382889,true,301930.94,749883.71,0.0,1051814.65,565491.75
382891,true,154546.88,579328.34,0.0,733875.23,394556.57
382892,true,71774.24,143804.97,0.0,215579.21,115902.8
382894,true,200267.65,333636.21,0.0,533903.87,287045.087
382895,true,0.0,0.0,0.0,0.0,
382897,true,267181.8,671365.6,0.0,938547.41,504595.38
382899,true,157911.34,688908.18,0.0,846819.52,455279.3
382900,true,577450.77,3124610.07,0.0,3702060.84,2226653.21
382901,true,0.0,0.0,0.0,0.0,
382903,true,304843.66,283353.92,0.0,588197.58,316235.24
382904,true,453038.45,0.0,0.0,453038.45,243569.06
382908,true,227996.84,959111.74,0.0,1187108.58,638230.41
382909,true,170210.89,325226.3,0.0,495437.19,266364.07
382910,true,143999.84,381210.17,0.0,525210.01,282370.96
382912,true,169032.17,705427.46,0.0,874459.63,470139.57
382915,true,56642.51,363045.57,0.0,419688.08,225638.75
382918,true,60240.39,192380.24,0.0,252620.63,135817.54
382921,true,66774.61,166178.42,0.0,232953.02,125243.55
382922,true,53672.14,53462.21,0.0,107134.35,57599.1
382925,true,52806.42,0.0,0.0,52806.42,28390.54
382943,true,56094.43,474054.78,0.0,530149.21,285026.45
382945,true,50569.12,145924.23,0.0,196493.35,105641.57
382951,true,298912.28,325796.19,0.0,624708.46,335864.76
382954,true,155750.8,534423.44,0.0,690174.24,371061.43
382957,true,50084.08,267747.86,0.0,317831.94,170877.36
382958,true,50172.44,28727.53,0.0,78899.97,42419.32
382961,true,279948.31,583231.16,0.0,863179.47,464074.97
382962,true,252258.11,484806.01,0.0,737064.12,396271.03
382963,true,258985.73,52685.27,0.0,311671.0,167565.05
382964,true,268235.29,0.0,0.0,268235.29,144212.51
382965,true,278382.79,375480.16,0.0,653862.95,351539.21
382966,true,262218.67,816468.02,0.0,1078686.69,579939.07
382967,true,265922.88,277348.8,0.0,543271.69,292081.54
382969,true,240979.54,268163.41,0.0,509142.95,273732.76
382972,true,298573.51,546404.4,0.0,844977.91,454289.19
383002,true,29702.96,168802.29,0.0,198505.25,106723.25
383003,true,82551.29,203845.51,0.0,286396.8,153976.77
383004,true,81075.73,198439.22,0.0,279514.94,150276.85
383005,true,82016.86,330433.07,0.0,412449.94,221747.27
383006,true,82042.2,325802.41,0.0,407844.62,219271.28
383008,true,81174.72,127258.04,0.0,208432.76,112060.62
383010,true,116871.28,263954.23,0.0,380825.51,204744.89
383014,true,84985.59,487144.69,0.0,572130.28,307596.92
383015,true,84985.59,501970.74,0.0,586956.33,315567.9124
383016,true,84985.59,324284.43,0.0,409270.02,220037.64
383018,true,89044.21,150442.8,0.0,239487.02,128756.44
383019,true,84985.59,331219.97,0.0,416205.56,223766.41
383022,true,80811.38,498955.28,0.0,579766.66,311702.5
383023,true,80811.38,407812.29,0.0,488623.67,262700.89
383025,true,89840.53,219799.58,0.0,309640.11,166473.18
383027,true,80811.38,477125.19,0.0,557936.57,299965.89
383028,true,121005.65,447326.76,0.0,568332.41,305555.06
383030,true,111444.55,201915.63,0.0,313360.19,168473.21
383031,true,111172.42,174337.04,0.0,285509.46,153499.7
383033,true,89840.53,189453.08,0.0,279293.61,150157.85
383034,true,89840.53,421990.65,0.0,511831.18,275178.04
383035,true,89840.53,369144.51,0.0,458985.04,246766.15
383040,true,87397.37,138786.91,0.0,226184.28,121604.45
383042,true,89840.53,486629.89,0.0,576470.43,309930.33
383043,true,94633.53,176907.5,0.0,271541.03,145989.79
383044,true,80811.38,147723.62,0.0,228535.0,122868.27
383047,true,106883.66,209495.29,0.0,316378.95,170096.2
383048,true,93721.66,388698.89,0.0,482420.55,259365.88
383052,true,80811.38,217396.37,0.0,298207.74,160326.75
383053,true,80811.38,503325.5,0.0,584136.88,314052.07548
383055,true,30385.51,197278.69,0.0,227664.2,122400.105
383056,true,93361.88,479843.0,0.0,573204.89,308174.68
383059,true,93995.23,36257.11,0.0,130252.34,70028.12
383062,true,84433.9,343587.05,0.0,428020.96,230118.78
383063,true,128945.31,478640.1,0.0,607585.42,326658.82
383064,true,129495.47,29786.89,0.0,159282.36,85635.66
383067,true,122422.06,467908.77,0.0,590330.83,317382.16
383069,true,142512.46,494639.53,0.0,637151.99,328119.63
383070,true,157533.47,594540.13,0.0,752073.6,404340.62
383071,true,90924.84,186676.35,0.0,277601.19,149247.94
383072,true,108210.43,282242.76,0.0,390453.19,209921.07
383073,true,82419.23,370765.77,0.0,453184.99,243647.83
383074,true,76935.89,242032.56,0.0,318968.45,171488.41
383075,true,79395.57,508823.91,0.0,588219.48,316247.04
383077,true,124302.5,122376.29,0.0,246678.79,132622.99
383123,true,468676.56,2557631.29,0.0,3026307.85,1627047.24
383124,true,264815.95,341779.45,0.0,606595.4,326126.56
383125,true,279926.25,1329914.04,0.0,1609840.29,865505.54
383126,true,249792.43,289182.55,0.0,538974.97,289771.48
383127,true,307624.21,758724.77,0.0,1066348.98,573305.89
383156,true,117424.51,245156.48,0.0,362580.99,194936.0
383157,true,310196.68,857990.56,0.0,1168187.24,628057.64
383160,true,117424.51,163418.88,0.0,280843.39,150991.06
383169,true,59482.71,202988.23,0.0,262470.95,141113.4
383170,true,64227.38,472716.2,0.0,536943.58,288679.34
383171,true,58438.82,0.0,0.0,58438.82,29990.59
383172,true,38025.52,345965.74,0.0,383991.26,159178.92
383174,true,112550.38,0.0,0.0,112550.38,60510.95
383182,true,12472.4,48694.07,0.0,61166.46,327100.0
383192,true,2120298.9,2215582.81,0.0,4335881.71,2331119.18
383221,true,353001.35,720462.82,0.0,1073464.17,577131.26
383223,true,215469.12,250005.72,0.0,465474.83,250255.28
383225,true,111237.68,0.0,0.0,111237.68,59805.2
383229,true,0.0,0.0,0.0,0.0,
383232,true,0.0,0.0,0.0,0.0,
383234,true,144597.44,643554.67,0.0,788152.11,423737.69
383235,true,147753.93,0.0,0.0,147753.93,79437.6
383236,true,154851.1,174027.79,0.0,328878.89,176816.6
383238,true,0.0,0.0,95740.58,95740.58,51473.43
383239,true,0.0,0.0,127049.02,127049.02,68305.91
383240,true,0.0,0.0,145460.67,145460.67,78204.65
383242,true,0.0,0.0,145460.67,145460.67,78204.65
383243,true,0.0,0.0,145460.67,145460.67,78204.65
383244,true,0.0,0.0,95740.58,95740.58,51473.43
383245,true,0.0,0.0,95740.58,95740.58,51473.43
383246,true,0.0,0.0,126739.42,126739.42,68139.47
383247,true,0.0,0.0,95740.58,95740.58,51473.43
383249,true,0.0,0.0,119599.02,119599.02,64300.55
383250,true,0.0,0.0,95740.58,95740.58,51473.43
383251,true,0.0,0.0,95740.58,95740.58,51473.43
383252,true,0.0,0.0,158625.61,158625.61,85282.58
383253,true,0.0,0.0,106812.62,106812.62,57426.14
383254,true,0.0,0.0,113884.1,113884.1,61228.0
383255,true,320214.69,176548.36,0.0,496763.05,267076.92
383257,true,965831.28,624601.79,0.0,1590433.07,549852.11
383259,true,551784.26,1811486.62,0.0,2363270.88,1270575.74
383261,true,0.0,0.0,0.0,0.0,
383282,true,21346.72,198613.66,0.0,219960.38,25600.0
383288,true,150257.8,44987.17,0.0,195244.97,104970.41
383289,true,127425.23,0.0,0.0,127425.23,68508.18
383290,true,30529.65,248695.0,0.0,279224.64,150120.76
383293,true,86339.29,349337.3,0.0,435676.58,234234.72
383294,true,87243.11,136895.34,0.0,224138.45,120504.54
383295,true,174486.32,29601.33,0.0,204087.65,109724.53
383296,true,150006.52,227563.97,0.0,377570.49,167443.56
383297,true,0.0,0.0,0.0,0.0,
383302,true,165329.64,311617.49,0.0,476947.14,256423.18
383304,true,225840.24,157625.66,0.0,383465.91,206164.46
383307,true,148603.4,0.0,0.0,148603.4,79894.3
383308,true,52812.71,0.0,0.0,52812.71,28393.93
383309,true,55925.24,0.0,0.0,55925.24,30067.32
383310,true,64628.41,0.0,0.0,64628.41,34746.45
383311,true,61934.91,184698.57,0.0,246633.48,26706.44
383312,true,57488.95,122977.31,0.0,180466.26,97024.86
383313,true,58780.21,141802.79,0.0,200582.99,107840.31
383314,true,42213.68,166900.16,0.0,209113.83,112426.78
383333,true,160902.16,307186.35,0.0,468088.51,205353.82
383338,true,268079.21,410986.06,0.0,679065.26,365088.85
383339,true,261220.07,448950.98,0.0,710171.05,381812.37
383340,true,100497.1,306341.11,0.0,406838.22,218730.21
383341,true,97944.99,358299.28,0.0,456244.27,245292.6
383342,true,99821.92,0.0,0.0,99821.92,53667.7
383367,true,106803.46,318008.08,0.0,424811.54,176356.05
383368,true,91344.36,431878.87,0.0,523223.23,281302.81
383369,true,91200.08,289962.08,0.0,381162.16,204925.88
383370,true,91344.36,235348.82,0.0,326693.18,175641.506
383372,true,104297.08,309650.71,0.0,413947.8,222552.57
383373,true,102257.5,322955.07,0.0,425212.57,228608.9
383374,true,93881.69,133053.69,0.0,226935.38,122008.27
383377,true,105147.49,294893.69,0.0,400041.18,215075.9
383378,true,114176.8,276238.88,0.0,390415.68,210189.36
383379,true,116865.71,27601.9,0.0,144467.61,77670.7414
383380,true,119126.51,276471.44,0.0,395597.95,212687.06
383381,true,100035.11,249303.73,0.0,349338.84,187816.57
383383,true,93881.69,310113.01,0.0,403994.7,217201.44
383384,true,92978.61,302284.2,0.0,395262.81,212506.872
383386,true,94724.09,266073.9,0.0,360797.99,193977.402
383387,true,96855.57,554167.7,0.0,651023.27,350012.5
383388,true,96855.57,315098.15,0.0,411953.72,221480.49
383389,true,96855.57,343281.03,0.0,440136.6,236632.57
383390,true,96855.57,233778.72,0.0,330634.29,177760.35
383391,true,93881.69,245177.82,0.0,339059.51,182290.06
383392,true,93881.69,192582.77,0.0,286464.46,154013.14
383393,true,93881.69,447734.41,0.0,541616.1,279786.51
383394,true,107293.4,305827.82,0.0,413121.22,222108.17
383397,true,110692.06,350138.6,0.0,460830.66,247758.42
383398,true,110692.06,0.0,0.0,110692.06,59511.86
383402,true,0.0,0.0,0.0,0.0,
383408,true,0.0,0.0,0.0,0.0,
383410,true,88941.3,263615.52,0.0,352556.82,189546.66
383411,true,93787.82,252455.75,0.0,346243.57,186152.44
383412,true,91253.0,204184.35,0.0,295437.35,158837.28
383414,true,107186.05,169906.64,0.0,277092.68,148974.56
383415,true,100926.22,321201.4,0.0,422127.62,226950.33
383416,true,100926.22,305864.92,0.0,406791.14,218704.91
383419,true,0.0,0.0,0.0,0.0,
383420,true,107293.4,328318.89,0.0,435612.29,234200.14
383421,true,93881.69,226622.43,0.0,320504.11,172314.04
383422,true,91344.36,308185.97,0.0,399530.33,214801.25
383423,true,93047.17,157283.59,0.0,250330.76,134586.41
383424,true,104153.82,360354.68,0.0,464508.5,249735.75
383425,true,102257.5,161373.08,0.0,263630.58,141736.87
383426,true,104297.08,274647.01,0.0,378944.1,203733.37
383427,true,103955.74,335773.64,0.0,439729.38,236413.64
383432,true,118806.56,315400.85,0.0,434207.42,233444.83
383434,true,119196.64,342132.56,0.0,461329.2,248026.45
383435,true,119196.64,430985.22,0.0,550181.86,295796.7
383436,true,0.0,0.0,0.0,0.0,
383438,true,91456.61,214677.93,0.0,306134.53,164588.45
383439,true,93255.84,240739.34,0.0,333995.18,179567.3
383440,true,88310.49,164798.51,0.0,253109.0,136080.1
383441,true,88310.49,139705.21,0.0,228015.7,122589.07
383443,true,88310.49,330305.16,0.0,418615.65,225062.16
383444,true,87553.47,154171.05,0.0,241724.51,129959.41
383445,true,93881.69,268218.55,0.0,362100.24,194677.55
383447,true,100061.15,332016.13,0.0,432077.28,232299.61
383448,true,94814.78,173000.81,0.0,267815.59,143986.86
383449,true,100926.23,147304.59,0.0,248230.82,126013.21
383450,true,100926.22,210734.71,0.0,311660.93,167559.64
383451,true,100926.22,152143.71,0.0,253069.92,136059.09
383453,true,80470.07,176839.62,0.0,257309.7,138338.54
383454,true,80470.07,222428.7,0.0,302898.77,162848.8
383456,true,75260.19,235087.04,0.0,310347.23,166853.34
383457,true,75694.67,300175.33,0.0,375870.01,202080.64
383458,true,71111.1,131872.45,0.0,202983.55,109130.93
383459,true,79343.47,207164.15,0.0,286507.62,154036.36
383460,true,78295.17,149763.29,0.0,228058.46,122612.06
383461,true,53646.67,313782.13,0.0,367428.8,197542.36
383463,true,78295.17,231152.34,0.0,309447.52,166369.61
383464,true,77199.04,211138.3,0.0,288337.34,155020.05
383465,true,75694.67,296855.13,0.0,372549.8,200295.59
383466,true,75694.67,299437.08,0.0,375131.75,201683.74
383467,true,75694.67,273257.61,0.0,348952.28,187608.75
383468,true,93289.73,0.0,0.0,93289.73,50155.76
383469,true,91253.0,202763.31,0.0,294016.31,158073.28
383471,true,108127.91,304740.98,0.0,412868.89,221972.52
383472,true,96961.2,326888.15,0.0,423849.34,227875.999
383473,true,94814.78,73445.06,0.0,168259.84,90462.28
383474,true,94814.78,141342.32,0.0,236157.1,126966.18
383475,true,100926.22,384806.95,0.0,485733.17,261146.85
383476,true,94814.78,161939.7,0.0,256754.49,138040.04
383479,true,93787.82,279414.83,0.0,373202.65,200646.58
383480,true,93787.82,306879.9,0.0,400667.72,215412.74
383481,true,82962.98,89568.55,0.0,172531.52,92758.87
383482,true,82962.98,0.0,0.0,82962.98,44603.74
383483,true,83344.92,447906.33,0.0,531251.25,285618.94
383484,true,83344.92,32049.14,0.0,115394.06,62039.81
383485,true,82962.98,212390.19,0.0,295353.17,158792.02
383486,true,93881.69,317132.8,0.0,411014.49,220975.53
383487,true,91344.36,324646.3,0.0,415990.66,223650.89
383489,true,105890.21,484291.07,0.0,590181.27,317301.75
383490,true,119196.64,358133.7,0.0,477330.34,256629.21
383491,true,119196.68,464953.64,0.0,584150.32,337849.24
383493,true,115624.28,170051.65,0.0,285675.93,153589.2
383501,true,104297.08,396802.2,0.0,501099.28,269408.2
383504,true,91344.36,237432.7,0.0,328777.07,176761.86
383505,true,108247.14,399412.47,0.0,507659.62,272935.27
383506,true,100926.22,281429.45,0.0,382355.67,225626.32
383507,true,99537.59,232738.36,0.0,332275.95,178642.98
383508,true,94814.78,207890.79,0.0,302705.57,162744.92
383509,true,94814.78,403170.29,0.0,497985.07,267733.9
383510,true,100061.15,260737.56,0.0,360798.71,193977.8
383511,true,104393.57,614931.86,0.0,719325.44,386734.08
383513,true,107293.4,285663.45,0.0,392956.85,211267.11
383514,true,107293.4,328537.61,0.0,435831.01,234317.73
383515,true,82251.81,229120.03,0.0,311371.84,167404.2
383516,true,88310.49,186849.41,0.0,275159.9,147935.42
383521,true,107293.4,315252.84,0.0,422546.23,227175.38
383522,true,104393.57,193511.38,0.0,297904.95,160163.94
383523,true,105624.36,363428.67,0.0,469053.02,252179.02
383524,true,88310.49,387869.66,0.0,476180.15,256010.83
383525,true,88310.49,424705.62,0.0,513016.11,275815.1
383526,true,88957.72,314925.33,0.0,403883.06,217141.41
383527,true,93819.1,321056.78,0.0,414875.88,223051.55
383528,true,91344.36,288689.49,0.0,380033.85,204319.27
383529,true,93472.47,251589.03,0.0,345061.51,185516.93
383530,true,93881.69,303959.09,0.0,397840.77,213892.88
383531,true,93881.69,218940.82,0.0,312822.51,168184.13
383532,true,92163.84,623741.08,0.0,715904.92,384895.11
383533,true,95107.13,673747.91,0.0,768855.04,413362.92
383534,true,82962.98,125441.32,0.0,208404.3,112045.3
383535,true,90413.09,353579.76,0.0,443992.85,238705.82
383536,true,78444.87,345636.53,0.0,424081.41,228000.74
383538,true,78444.87,167620.33,0.0,246065.2,132293.11
383539,true,78444.87,282329.62,0.0,360774.5,193964.77
383541,true,80409.22,324681.77,0.0,405091.0,217790.85
383542,true,80409.22,312107.13,0.0,392516.35,211030.29444
383543,true,77031.92,0.0,0.0,77031.92,41415.01
383544,true,83648.85,163949.72,0.0,247598.57,133117.51
383545,true,85500.13,742513.96,0.0,828014.1,445168.85
383546,true,83573.89,356413.6,0.0,439987.49,236552.41
383547,true,78444.87,214228.0,0.0,292672.88,157351.0
383548,true,80409.22,326675.78,0.0,407085.01,218862.89
383549,true,23407.7,132505.92,0.0,155913.62,83824.53
383550,true,80409.22,142341.52,0.0,222750.75,119758.45
383552,true,78444.87,258266.29,0.0,336711.17,181027.5
383553,true,78444.87,314085.17,0.0,392530.05,211037.64
383556,true,78444.87,235462.24,0.0,313907.12,168767.26
383557,true,78444.87,328588.66,0.0,407033.53,218835.21
383558,true,80409.22,226389.53,0.0,306798.75,164945.55
383560,true,95497.91,282010.97,0.0,377508.87,202961.75
383561,true,96386.31,298458.92,0.0,394845.23,212282.38
383565,true,78444.87,395770.8,0.0,474215.67,254954.65
383566,true,78444.82,0.0,0.0,78444.82,42174.64
383568,true,78444.87,258690.77,0.0,337135.64,181255.71
383569,true,80409.22,350872.61,0.0,431281.84,231871.95
383574,true,80409.22,319150.48,0.0,399559.71,214817.03
