nombre;texto
1962;articuloprimero modificase el articulo primero de la ordenanza n 1955 el que quedaria redactado de la siguiente manera articuloprimero autorizase al departamento ejecutivo municipal a realizar las gestiones necesarias para adquirir a titulo oneroso mediante compra directa 3 tres vehiculos 0 km tipo sedan cuatro puertas similares a los utilizados por la policia de tucuman al precio de mercado cotizado en concesionarias autorizadas de contado o en forma financiada constituyendo esta la norma especial requerida para este caso teniendo en cuenta las razones de conveniencia necesidad y urgencia de dotar al personal policial destacado en la zona de la comisaria de yerba buena con medios de movilidad en beneficio de los vecinos que reclaman acciones concretas en pos de una mayor seguridad articulosegundo modificase el articulo segundo de la ordenanza n 1955 el que quedara redactado de la siguiente manera articulosegundo disponese que una vez concretada la operacion de compra se transfiera a perpetuidad el uso de dichos vehiculos al superior gobierno de la provincia con el cargo de que los mismos sean destinados unicamente al servicio de la comisaria de yerba buena articulotercero comuniquese registrese y archivese
1964;articuloprimero refrendase el convenio marco de asesoramiento y capacitacion suscripto el 07 de agosto de 2008 con la asociacion tucumana de productores asesores de seguros para el desarrollo de proyectos educativos comunitarios para la seguridad vial articulosegundo comuniquese registrese y archivese
1965;articuloprimero queda establecido para el procedimiento de la colocacion e inmovilizacion de un vehiculo por medio de traba ruedas que el mismo se realizara cuando el conductor no este presente articulosegundo si al momento de colocar el traba ruedas el conductor se hace presente debera exhibir toda la documentacion exigible y el personal de transito transporte y via publica procedera a labrar el acta de comprobacion por la falta cometida y los alcances de la ordenanza n 1834 articulotercero una vez confeccionada el acta de comprobacion el conductor esta obligado a retirar el vehiculo del lugar prohibido articulocuarto si el conductor no da cumplimiento inmediato con la orden de la autoridad de transito transporte y via publica se realizaran los procedimientos correspondientes articuloquinto comuniquese registrese y archivese
1960;articuloprimero facultase al departamento ejecutivo municipal a disponer la adhesion de la municipalidad de yerba buena a las disposiciones establecidas por la ley que apruebe la provincia de tucuman referida a los prestamos pacto sueldo y pacto obras de conformidad con lo considerado articulosegundo autorizase al departamento ejecutivo municipal a suscribir los correspondientes convenios de prestamo los contratos y toda otra documentacion yo instrumentos publicos o privados que se consideren necesarios para el cumplimiento de las disposiciones de la aludida ley provincial los que por esta ordenanza se tienen por refrendados yo ratificados en todas sus partes articulotercero autorizase al departamento ejecutivo municipal a tomar los prestamos otorgados o a otorgar por el superior gobierno de la provincia en el marco de las disposiciones emergentes de la aludida ley provincial yo de los convenios que se suscriban conforme dichas disposiciones articulocuarto autorizase al departamento ejecutivo municipal a ceder los montos necesarios de los recursos coparticipables que le corresponden por aplicacion de la ley n 6316 yo regimen que lo modifique o reemplace y de resultar necesario los recursos provenientes de la ley n 6650 yo regimen que lo modifique o reemplace como asi tambien otros recursos de libre disponibilidad con expresa exclusion de los fondos provenientes de recaudacion propia en las sumas que resulten mensualmente necesarias para cubrir las cuotas de amortizacion de los prestamos que se otorguen una vez aprobado el citado proyecto de ley provincial y las deudas que el municipio mantiene yo contraiga con el poder ejecutivo provincial articuloquinto facultase al departamento ejecutivo municipal a aceptar las supervisiones y auditorias efectuadas por la provincia a traves de quien esta designe segun la naturaleza de cada obra articulosexto autorizase al departamento ejecutivo municipal a ejecutar el plan de obras publicas municipal con los fondos provenientes del proyecto de ley en cuestion una vez aprobado el mismo y a contratar en forma directa elementos materiales mano de obra y de todo lo necesario para dar cumplimiento al mismo articuloseptimo autorizase al departamento ejecutivo municipal a disponer las medidas que resulten necesarias como consecuencia de la aplicacion por parte del poder ejecutivo provincial de lo previsto en la aludida ley provincial articulooctavo facultase al departamento ejecutivo municipal a implementar los demas mecanismos que resultaren necesarios para dar cumplimiento a lo convenido en el marco del referido proyecto de ley encontrandose incluida entre estas facultades las modificaciones al presupuesto municipal vigente al momento que deban introducirse tales modificaciones articulonoveno el departamento ejecutivo municipal debera elevar oportunamente el decreto que dicte en el sentido establecido en el articulo primero de la presente ordenanza articulodecimo comuniquese registrese y archivese
1968;articuloprimero modificase el articulo 27 de la ordenanza n 1254 codigo de transito en su inciso e el que queda redactado de la siguiente manera e magallanes mano unica de este a oeste desde calle luis lobo de la vega hasta calle pedro maderuelo articulosegundo incorporase al articulo 27 de la ordenanza n 1254 codigo de transito los incisos q r s t u y v en los siguientes terminos q diagonal sud mano unica de sur a norte desde calle sarmiento hasta av aconquija r caracas mano unica de este a oeste desde calle pedro maderuelo hasta calle aragon s salas y valdez mano unica de este a oeste desde calle luis lobo de la vega hasta calle julio a roca t diego de villarroel mano unica de oeste a este desde calle julio a roca hasta calle luis lobo de la vega u boulevard 9 de julio mano unica de este a oeste desde av alfredo guzman hasta calle zavalia v venezuela mano unica de norte a sur desde av aconquija hasta calle salas y valdez articulotercero comuniquese registrese y archivese
1966;articuloprimero rectificase el numero de padron consignado en el articulo primero de la ordenanza n 1900 del 16 de agosto de 2012 donde dice 679 349 debera leerse 676 349 articulosegundo comuniquese registrese y archivese
1967;articuloprimero reemplazase el texto del articulo quinto de la ordenanza n 1919 por el siguiente autorizase al superior gobierno de la provincia a traves de las responsables tecnicos y contables del ministerio de interior a efectuar la fiscalizacion de todas las obras que se ejecuten en el municipio de yerba buena en el marco del mencionado plan mas cerca mas municipio mejor pais mas patria articulosegundo incorporase como articulo sexto de la ordenanza n 1919 el siguiente texto comuniquese registrese y archivese articulotercero comuniquese registrese y archivese
1969;articuloprimero modificase el articulo n 56 de la ordenanza n 125402 quedando redactado de la siguiente manera articulo n 56 la autoridad de transito de la municipalidad de yerba buena queda facultada a proceder al retiro inmediato del vehiculo que se observe en estado de abandono en la via publica de dominio municipal con medios propios o por terceros una vez que el vehiculo se encuentre en el corralon municipal o lugar que indique la autoridad competente dara parte a la autoridad policial para averiguacion de antecedentes y procedencia del mismo la direccion de transito transporte y via publica tambien actuara por denuncia u oficio cumplido el retiro del vehiculo elevara acta de comprobacion al tribunal de faltas municipal del procedimiento del retiro del vehiculo se registrara mediante fotos el estado del mismo como se indica frente del vehiculo lateral izquierdo lateral derecho parte trasera  articulosegundo el departamento ejecutivo municipal por razones en mejoras al procedimiento podra realizar modificaciones a la presente ordenanza articulotercero comuniquese registrese y archivese
1971;articuloprimero modificase el articulo 8 del capitulo iii de la ordenanza n 1 573 el que quedara redactado de la siguiente manera se establece como regimen de retribucion maxima para el servicio de s a a y b la aplicacion de la siguiente tarifa 6 00 pesos seis la bajada de bandera y de 0 55 pesos cincuenta y cinco centavos por cada cien metros de recorrido yo minuto de espera articulosegundo comuniquese registrese y archivese 
1970;articuloprimero modificanse los articulos primero y segundo de la ordenanza n 1940 los que quedan redactados de la siguiente manera articuloprimero incrementase en el presupuesto municipal aprobado por ordenanza n 1932 prorrogada su vigencia para el año 2014 por ordenanza n 1954 en recursos no corrientes aportes del tesoro nacional plan mas cerca mas municipio mejor pais mas patria el monto de 4 139 872 15 pesos cuatro millones ciento treinta y nueve mil ochocientos setenta y dos con quince centavos y la suma de 6 997 376 pesos seis millones novecientos noventa y siete mil trescientos setenta y seis en aportes del tesoro nacional no reintegrables conforme convenio que se adjunta a la presente de conformidad con lo considerado articulosegundo asignanse los recursos incrementados segun lo dispuesto en el articulo precedente al presupuesto municipal vigente a la partida principal 52 trabajos publicos por terceros anexo iv plan mas cerca mas municipio mejor pais mas patria incorporandose en dicho anexo lo siguiente orden 7 ente nacional de obras hidricas de saneamiento por el monto de 4 139 872 15 pesos cuatro millones ciento treinta y nueve mil ochocientos setenta y dos con quince centavos y a la partida principal 52 trabajos publicos por terceros incorporandose en dicha erogacion como anexo v fondos no reintegrables de la nacion orden 1 la obra ampliacion de red externa de gas natural por la suma de 6 997 376 pesos seis millones novecientos noventa y siete mil trescientos setenta y seis obras que se ejecutaran en identicas condiciones y caracteristicas del plan mas cerca mas municipio mejor pais mas patria de conformidad con lo considerando articulosegundo comuniquese registrese y archivese
1974;articuloprimero sera de uso obligatorio en todo local que cuente con mas de 20 mesas para atencion al publico que produce comida de elaboracion propia dentro del ejido municipio ofrecer claramente en sus cartas o en una aparte al menos dos menus aptos para celiacos bares restaurantes casa de comida parrillada pizzerias venta de hamburguesas y en general todo establecimiento que elabore y venda al publico algun tipo de comida debera tener una cartilla de comidas sin tacc en cada mesa articulosegundo no es posible compartir utensillos cuchillos cucharas tenedores entre los alimentos con gluten y sin gluten las ollas sartenes y utensilios de coccion requieren un cuidadoso lavado para eliminar rastro de tacc en ellos los recipientes de plastico de almacenamiento deben estar separados las cucharas de madera absorben el gluten estan son las principales causas de la contaminacion cruzada por lo que se exige cada local de comida poseera un espacio fisico separado en su cocina exclusivamente para la elaboracion de los alimentos libres de tacc ya que existen distintos grados de celiaquia y con el solo consumo de alimentos que fueran contaminados o la utilizacion de utensillos con rastros de gluten puede provocar una grave crisis en la enfermo con sintomas a nivel estomacal incluyendo diarreas liquidas y vomitos articulotercero sera de uso obligatorio la leyenda menu apto para celiacos con el logo en el frente de todo local que se dedique a la venta de alimentos de elaboracion propia articulocuarto el departamento ejecutivo municipal debera organizar una vez al año un curso de capacitacion de personal donde no tan solo se capacite a los encargados en la preparacion de los alimentos ayudante cocineros chef sino tambien al personal en general ya que es de suma importancia que los empleados conozcan las medidas correctas de higiene para liberar de la contaminacion cruzada a la elaboracion de alimentos sin gluten articuloquinto los propietarios de comercios que se dediquen a la venta de comida deberan asistir junto a sus empleados de manera obligatoria al curso anual organizado por el departamento ejecutivo municipal establecido en el articulo 4 del presente proyecto para lograr una constante actualizacion y brindar un mejor servicio articulosexto quedara exceptuado de la exigencia todo local pequeñito de delivery de pizzas o empanadas porque le puede resultar oneroso y dificil de implementar articuloseptimo una vez promulgada la ordenanza los comercios tendran un plazo de ciento veinte dias 120 para implementar el cumplimiento de la misma articulooctavo se estableceran multas minimas desde 500 quinientos pesos hasta 3 000 tres mil pesos para los comercios que no respeten la norma articulonoveno comuniquese registrese y archivese
1973;articuloprimero imponese el nombre de dr carlos fermin aguilar a la plaza ubicada entre las calles sarmiento al norte ituzaingo al sur pedro herrera al oeste y hernan zuchi al este articulosegundo fijase el dia 13 de junio del presente año de 2014 como fecha de inauguracion de la misma dia en que se debera proceder a la bendicion del predio e imposicion del nombre para cumplir con este objetivo del departamento ejecutivo municipal debera adecuar el predio a criterio de sus asesores articulotercero comuniquese registrese y archivese
1976;articuloprimero crease el programa de orientacion vocacional destinado a crear un espacio de contencion y ayuda en la toma de decisiones para alumnos que esten por finalizar sus estudios secundarios articulosegundo en el marco de la creacion del presente programa se consultara a las universidades publicas y privadas articulotercero dicho organismo estara formado por profesionales especializados en el tema psicopedagogo psicologos y profesores articulocuarto comuniquese a todas instituciones educativas secundarias publicas y privadas para llegar a la totalidad de los alumnos que se encuentren cursando los dos ultimos años del secundario articuloquinto comuniquese registrese y archivese
1972;articuloprimero modificase el articulo 27 de la ordenanza n 1254 codigo de transito en su inciso u el que quedara redactado de la siguiente manera u charcas mano unica de norte a sur desde avenida aconquija hasta calle constancio vigil  articulosegundo previo a la puesta en vigencia de la presente ordenanza el departamento ejecutivo municipal a traves de las areas correspondientes dispondra los recaudos necesarios tales como señalizacion y difusion para asegurar la correcta implementacion de la nueva norma de circulacion como asi tambien el estudio para la colocacion de reductores de velocidad articulotercero comuniquese registrese y archivese
1978;articuloprimero refrendase el convenio especifico de cooperacion y el anexo i suscripto el 050312 entre la agencia de seguridad vial la provincia de tucuman y esta municipalidad para la implementacion de la licencia nacional de conducir articulosegundo refrendase el convenio especifico de cooperacion suscripto el 090312 entre la agencia de seguridad vial la provincia de tucuman y esta municipalidad para la implementacion del certificado nacional de antecedentes de transito articulotercero comuniquese registrese y archivese
1977;articuloprimero designase con el nombre de madreselva a la diagonal que nace desde calle san martin hasta calle las lanzas del barrio los alisos o 200 viviendas articulosegundo comuniquese registrese y archivese
1979;articuloprimero modificase el inciso a del articulo 27 de la ordenanza n 1254 codigo de transito el que queda redactado de la siguiente manera a marcos a maciel mano unica de norte a sur desde calle salas y valdez hasta av aconquija articulosegundo incorprase al articulo 27 de la ordenanza n 1254 codigo de transito los incisos k l m n y ñ en los siguientes terminos k chile mano unica de sur a norte desde av aconquija hasta calle salas y valdez l rio parana mano unica de norte a sur desde calle salas y valdez hasta av aconquija m bartolome hernandez mano unica de sur a norte desde av aconquija hasta calle salas y valdez n juan b teran mano unica de norte a sur desde calle salas y valdez hasta av aconquija ñ las acacias mano unica de sur a norte desde av aconquija hasta calle salas y valdez articulotercero dejase establecido que el departamento ejecutivo municipal en razon de ordenamiento y seguridad vial podra disponer en base a estudios realizados medidas distintas a lo aconsejado por la consultora de la facultad regional la plata de la universidad tecnologica nacional teniendo en cuenta el crecimiento urbano de la ciudad de yerba buena articulocuarto comuniquese registrese y archivese
1981;articuloprimero adhierese la municipalidad de yerba buena a las disposiciones del decreto provincial n 73 me de fecha 060114 articulosegundo autorizase al departamento ejecutivo municipal a gestionar la asistencia financiera reintegrable a fin de hacer frente a la erogacion que demande la presente adhesion la que no podra exceder al monto determinado en las liquidaciones efectuadas por la direccion de sistema de la provincia correspondiente a las ayuda sociales establecidas en decreto provincial antes citado articulotercero autorizase al superior gobierno de la provincia a retener de los fondos que corresponden percibir a esta municipalidad en concepto de coparticipacion federal ley n 6316 y su modificatoria o la que en el futuro la reemplace o sustituya fondos de desarrollo del interior aportes del tesoro nacional sin asignacion especifica excedente de bonos municipales yo de cualquier otro recurso de libre disponibilidad excepto la recaudacion propia el monto que se otorgue al municipio por asistencia financiera para la aplicacion del decreto n 73 me 14 hasta cubrir el importe total que surja de la liquidacion que efectue a tal fin la direccion de sistemas de la provincia correspondiente a las reparticiones n 410 y n 411 articulocuarto facultase al departamento ejecutivo municipal a efectuar las adecuaciones presupuestarias que resulten necesarias para la aplicacion del citado decreto provincial articuloquinto comuniquese registrese y archivese
1982;articuloprimero adhierese la municipalidad de yerba buena a las disposiciones del decreto provincial n 233 me de fecha 070114 articulosegundo autorizase al departamento ejecutivo municipal a gestionar la asistencia financiera reintegrable a fin de hacer frente a la erogacion que demande la presente adhesion la que no podra exceder al monto determinado en las liquidaciones efectuadas por la direccion de sistema de la provincia correspondiente a las ayuda sociales establecidas en el mencionado decreto articulotercero autorizase al superior gobierno de la provincia a retener de los fondos que corresponden percibir a esta municipalidad en concepto de coparticipacion federal ley n 6316 y su modificatoria o la que en el futuro la reemplace o sustituya fondos de desarrollo del interior aportes del tesoro nacional sin asignacion especifica excedente de bonos municipales yo de cualquier otro recurso de libre disponibilidad excepto la recaudacion propia el monto que se otorgue al municipio por asistencia financiera para la aplicacion del decreto n 233 me 14 hasta cubrir el importe total que surja de la liquidacion que efectue a tal fin la direccion de sistemas de la provincia correspondiente a las reparticiones n 410 y n 411 articulocuarto facultase al departamento ejecutivo municipal a efectuar las adecuaciones presupuestarias que resulten necesarias para la aplicacion del citado decreto provincial articuloquinto comuniquese registrese y archivese
1980;articuloprimero adhierese la municipalidad de yerba buena a las disposiciones del decreto provincial n 26303 me de fecha 020913 articulosegundo autorizase al departamento ejecutivo municipal a gestionar la asistencia financiera reintegrable a fin de hacer frente a la erogacion que demande la presente adhesion la que no podra exceder al monto determinado en las liquidaciones efectuadas por la direccion de sistema de la provincia correspondiente al adicional establecido en el decreto antes mencionado articulotercero autorizase al superior gobierno de la provincia a retener de los fondos que corresponden percibir a esta municipalidad en concepto de coparticipacion federal ley n 6316 y su modificatoria o la que en el futuro la reemplace o sustituya fondos de desarrollo del interior aportes del tesoro nacional sin asignacion especifica excedente de bonos municipales yo de cualquier otro recurso de libre disponibilidad excepto la recaudacion propia el monto que se otorgue al municipio por asistencia financiera por aplicacion del decreto n 26303 me 13 hasta cubrir el importe total que surja de la liquidacion que efectue a tal fin la direccion de sistemas de la provincia correspondiente a las reparticiones n 410 y n 411 articulocuarto facultase al departamento ejecutivo municipal a efectuar las adecuaciones presupuestarias que resulten necesarias para la aplicacion del citado decreto provincial articuloquinto comuniquese registrese y archivese
1975;articuloprimero a partir de la vigencia de la presente ordenanza se encuentra prohibida la radicacion de nuevos locales bailables comprendiendo esta denominacion a la definicion dada por el articulo segundo de la ordenanza n 747 en todo el ejido municipal excepto a la vera de la avenida presidente peron en toda su extension con las siguientes restricciones no exista uso de viviendas residenciales en las parcelas linderas en todo su perimetro de existir residentes linderos la totalidad de los mismos manifiesten ante la autoridad administrativa tecnica o ante escribano publico su expreso consentimiento articulosegundo las habilitaciones se llevaran teniendo en cuenta las normas del codigo de planeamiento urbano ordenanza n 613 y las establecidas en las ordenanza n 747 y 1470 que reglamentan las condiciones de construccion estacionamiento nivel sonoro y toda otra disposicion relacionada a la instalacion de locales en donde se lleven a cabo actividades definidas en el articulo segundo de la ordenanza n 747 articulotercero el departamento ejecutivo municipal debera preveer actividad complementarias en la zona tales como medidas de seguridad vial operativos de control y de seguridad promocion de transporte publico y demas medidas que impliquen garantias de sano esparcimiento facilidad de accesibilidad control de higiene y mantenimiento de buenas costumbres articulocuarto comuniquese registrese y archivese
1983;articuloprimero modificanse los articulos primero y segundo de la ordenanza n 1962 solo en lo que respecta a los terminos quedaria y quedara reemplazandolos por el termino queda de conformidad con lo considerado articulosegundo comuniquese registrese y archivese
1984;articuloprimero refrendase el decreto n 20514 emitido por el departamento ejecutivo municipal el 150514 disponiendo la adhesion a las disposiciones del decreto provincial n 103 me de fecha 140414 articulosegundo comuniquese registrese y archivese
1987;articuloprimero procedase en forma perentoria a reparar la calle bascary desde avenida aconquija a presidente peron a traves de bacheo repavimentacion yo colocacion de pavimento articulado segun corresponda articulosegundo comuniquese registrese y archivese
1988;articuloprimero ceder a la asociacion cuerpo de rescate y bomberos voluntarios de yerba buena en caracter de comodato el terreno ubicado en calle lamadrid esquina pasaje sn identificado con el padron catastral n 776 585 propiedad de la municipalidad de yerba buena articulosegundo lo dispuesto por el articulo primero tendra vigencia a partir de la promulgacion de la presente ordenanza y por el termino de 2 dos años renovables bajo condicion que el cuerpo de bombero funcione como tal y sea utilizado como sede permanente del cuartel articulotercero comuniquese registrese y archivese
1986;articuloprimero apruebase el presupuesto de la municipalidad de yerba buena para el año 2014 sus anexos y planta de cargos que forman parte integrante de la presente ordenanza articulosegundo comuniquese registrese y archivese 
1989;articuloprimero crease la comision para la reformulacion del codigo de planeamiento urbano de yerba buena recoplan bajo la dependencia de este honorable concejo deliberante articulosegundo de acuerdo a lo establecido en el articulo primero dicha comision estar integrada por un concejal de cada bloque en representacion de los vecinos personal idoneo del departamento ejecutivo municipal y de una comision de vecinos articulotercero los concejales designados junto al coordinador de la comision realizaran la seleccion de la comision de vecinos establecida por el articulo segundo de acuerdo a valoraciones de antecedentes tecnicos y personales de los postulantes articulocuarto de acuerdo a lo establecido en el articulo primero sera coordinador de la mencionada comision el señor arquitecto maximo cossio etchecopar actual empleado del municipio articuloquinto el coordinador de la comision tendra como labor inicial proponer al honorable concejo deliberante y al departamento ejecutivo municipal un cronograma de tareas en un plazo no mayor a los 30 dias corridos articulosexto comuniquese registrese y archivese
1990;articuloprimero incluyase en el plan de obras 2014 el asfaltado de las siguientes calles concordia entre lamadrid y catamarca santo domingo entre berutti y maderuelo quintana entre boulevar 9 de julio y lamadrid pasaje centenario altura 1800 al 1900 en toda su extension salas y valdez entre roca y berutti pasaje arturo martin jauretche entre alfonsina storni y compañero nestor carlos kirchner fray mamerto esquiu entre san francisco de asis y camino de peru articulosegundo comuniquese registrese y archivese
1992;articuloprimero apruebase el presupuesto del honorable concejo deliberante para el año 2014 sus anexos y planta de cargos que forman parte integrante de la presente ordenanza articulosegundo comuniquese registrese y archivese 
1991;articuloprimero dese de baja por ser material deteriorado obsoleto y en desuso no reparables ni recuperables a los siguientes bienes inventariados en el patrimonio del honorable concejo deliberante dentro del marco del articulo n 126 de la ordenanza n 1299 3 tres c p u intel inside celeron 1 8 n de serie 7798065101727 intel inside celeron 1 8 sin numero de serie intel inside celeron 1 8 sin numero de serie 4 cuatros monitores lg numero de serie 409sppb09144 lg numero de serie 502spae23368 lg numero de serie 502sphg22057 lg numero de serie 409spkn37021 1 una impresora hp deskjet 3535 numero de serie br49r2g1by muebles 9 sillas tapizadas rojas fijas con 4 patas 4 sillones tapizados rojos con posa brazos y base con ruedas articulosegundo comuniquese registrese y archivese
1997;articuloprimero toda las empresas que prestan el servicio telefonico en el ambito de la municipalidad de yerba buena sean de telefonia fija movil satelital o de cualquier otra naturaleza deberan habilitar una oficina en esta jurisdiccion destinada a atender de manera personalizada los reclamos de sus abonados o usuarios articulosegundo las empresas telefonicas deberan respetar los terminos plazos condiciones modalidad reservas y demas situaciones conforme a las cuales los servicios fueron ofrecidos publicitados o convenidos articulotercero las empresas de servicio telefonicos deberan indicar de manera fehaciente en sus facturas o comunicaciones que envien a sus clientes las causas juridicas contables yo tecnicas que provoquen cambios en las prestaciones yo contraprestaciones convenidas articulocuarto comuniquese registrese y archivese
1995;articuloprimero procedase a la forestacion de avenidas calles pasajes y espacios verdes del barrio bernel i articulosegundo el vivero municipal debera proveer los ejemplares suficientes a los fines del cumplimiento a lo dispuesto por el articulo primero de la presente ordenanza articulotercero comuniquese registrese y archivese
1994;articuloprimero el departamento ejecutivo municipal dem procedera a realizar el mejoramiento de la iluminacion publica en las avenidas aconquija presidente peron solano vera y alfredo guzman incrementando la potencia de las luminarias instaladas hasta los 400 w sodio en las columnas altas y hasta los 250 w sodio en las luminarias bajo la fronda de los arboles donde existan articulosegundo el departamento ejecutivo municipal resguardara el permanente y efectivo funcionamiento de las camaras de seguridad instaladas en el ejido municipal disponiendo las medidas conducentes a fin de que las mismas permanezcan en servicios ininterrumpidamente articulotercero el departamento ejecutivo municipal dem procedera a a iluminar los tramos de las avenidas señaladas en el articulo primero que se encuentren en la actualidad sin alumbrado publico b poner en funcionamiento el alumbrado publico que se encuentre deteriorado por si o a traves de la empresa ecos concesionaria de las tareas de mantenimiento del alumbrado publico en la ciudad c realizar la poda de arboles yo ramas que produzcan sombreado de las zonas de alcance de las camaras de seguridad articulocuarto el departamento ejecutivo municipal dem procedera a instalar botones de panico en los siguientes lugares rotonda de horco molle rotonda del pie del cerro y plaza c arredondo plaza vieja articuloquinto a efectos de dar cumplimiento a los articulos segundo y cuarto de la presente ordenanza se autoriza al departamento ejecutivo municipal a firmar el necesario convenio de colaboracion con el ministerio de seguridad ciudadana articulosexto se modifica el articulo trigesimo sexto de la ordenanza n 1573 el que quedara redactado como sigue los vehiculos afectados al saayb deberan cumplir con los requisito de color e identificacion de la licencia conforme a las disposiciones siguientes las unidades afectadas deberan estar pintadas de color blanco en su totalidad y poseer pintados en ambas puertas delanteras un logo de las caracteristicas y diseño establecidos en el anexo iii ademas llevaran una banda adhesiva color verde en los laterales cuya longitud ocupara solo ambas puertas delanteras el diseño de la misma sera reglamentado por el departamento ejecutivo asimismo llevaran estampadas sobre el capot el techo y tapa de baul el numero de licencia en color negro y en tamaño no menor a los  fuente arial estos numeros deberan ser impresos de izquierda a derecha vistos desde su costado derecho para facilitar su visualizacion desde las camaras de seguridad  articuloseptimo autoricese al departamento ejecutivo municipal a efectuar la modificacion presupuestaria correspondientes a fin de dar cumplimiento a la presente ordenanza articulooctavo comuniquese registrese y archivese
1998;articuloprimero eliminanse los articulos tercero y cuarto de la ordenanza n 1912 sancionada el 27 de noviembre de 2012 articulosegundo comuniquese copiese y archivese 
1996;articuloprimero imponese el nombre a las calles de los barrios bernel i y san jose iii de acuerdo a la nomenclatura del anexo i el cual forma parte integrante de la presente ordenanza articulosegundo comuniquese registrese y archivese
1993;articuloprimero crease el programa municipal de iniciacion deportiva en boxeo con el proposito de desarrollar acciones de formacion deportiva y personal colaborando con la insercion y contencion social en un marco de respeto y sana competencia articulosegundo autoridad de aplicacion sera autoridad de aplicacion del programa la direccion de deportes municipales quien tendra las siguientes competencias y atribuciones constituir y coordinar una comision promotora integrada por personas que por su capacitacion y experiencias tengan conocimiento en la practica de deporte del boxeo equipar un espacio con las condiciones adecuadas para la practica desarrollar campañas de promocion y difusion del programa organizar torneos y competencias de caracter formativo proponer convenios con instituciones deportivas con el proposito de mejorar las condiciones y posibilidades de ejecucion del programa realizar con los jovenes deportistas un plan de salud preventiva en concordancia con organismos oficiales de salud publica administrar el presupuesto que se le asigna articulotercero facultase al departamento ejecutivo municipal a realizar las adecuaciones presupuestarias en el presupuesto 2012 asignandose una partida inicial de  30 000 pesos treinta mil para el ejercicio articulocuarto comuniquese registrese y archivese 
